user_id,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,ROI,date,time
948,Desktop,USA,55+,Female,A4486,Image,Electronics,Fitness Lovers,0.1197696364183396,0.1082,Liked,19,0.12,10.8,2025-04-10,23:02:05
736,Mobile,Canada,55+,Male,A5663,Text,Electronics,Travel Lovers,0.0557096817346929,0.0678,Liked,57,0.8,0.47,2025-12-04,11:50:13
710,Mobile,India,45-54,Female,A9360,Text,Automotive,Family Oriented,0.0812424100237146,0.0944,Liked,19,0.82,0.94,2025-02-24,22:56:21
836,Desktop,Canada,45-54,Female,A5205,Video,Travel,Tech Enthusiasts,0.0596692781968567,0.0913,Liked,38,1.22,0.45,2025-10-09,12:51:06
419,Mobile,UK,45-54,Female,A2828,Text,Travel,Travel Lovers,0.0643801159227578,0.0875,Shared,48,1.41,0.4,2025-04-15,04:09:49
799,Mobile,Germany,45-54,Female,A3772,Image,Fashion,Young Adults,0.021534942955767,0.136,Shared,40,1.2,0.24,2025-11-04,11:50:03
837,Desktop,Canada,18-24,Male,A7535,Video,Travel,Family Oriented,0.0618900980310467,0.0433,Commented,53,0.61,0.44,2025-07-10,03:51:29
237,Desktop,UK,55+,Male,A9451,Video,Fashion,Tech Enthusiasts,0.0998275939446879,0.0904,Liked,43,0.96,0.94,2025-03-30,09:16:00
142,Mobile,Canada,45-54,Male,A5458,Text,Health,Family Oriented,0.1157446695790959,0.0575,Liked,25,1.02,0.65,2025-10-08,02:43:16
479,Tablet,Germany,55+,Male,A8054,Image,Automotive,Family Oriented,0.0919495148189019,0.0246,Liked,21,1.02,0.22,2025-05-21,05:47:32
985,Desktop,India,25-34,Female,A3304,Image,Automotive,Travel Lovers,0.0386570082340138,0.0508,Ignored,47,0.35,0.56,2025-06-29,02:49:28
131,Tablet,UK,45-54,Male,A7646,Text,Travel,Travel Lovers,0.1493842772040291,0.0401,Ignored,56,0.45,1.33,2025-08-05,20:07:15
835,Mobile,India,55+,Male,A3647,Image,Electronics,Tech Enthusiasts,0.124551318206617,0.1495,Ignored,47,0.27,6.9,2025-08-09,16:30:51
621,Tablet,USA,55+,Male,A6566,Image,Electronics,Family Oriented,0.1374256931258163,0.0752,Liked,52,0.94,1.1,2025-08-31,09:51:22
361,Tablet,Canada,25-34,Male,A3665,Video,Travel,Fitness Lovers,0.0770559990048933,0.1166,Shared,38,0.73,1.23,2025-02-05,01:48:32
411,Mobile,USA,45-54,Male,A6094,Image,Travel,Tech Enthusiasts,0.0567848731465361,0.1193,Shared,59,0.26,2.61,2025-05-15,10:23:25
113,Mobile,USA,45-54,Female,A6234,Text,Electronics,Travel Lovers,0.096180757482855,0.1278,Liked,36,1.12,1.1,2025-08-20,20:47:47
234,Tablet,India,25-34,Male,A7556,Video,Travel,Travel Lovers,0.0479963515890508,0.0535,Liked,16,0.54,0.48,2025-11-16,21:27:42
489,Tablet,Germany,18-24,Female,A4560,Video,Electronics,Tech Enthusiasts,0.1123365643585821,0.0606,Shared,31,1.38,0.49,2025-09-11,09:58:15
885,Desktop,USA,45-54,Female,A9819,Image,Automotive,Young Adults,0.0102798972783648,0.1258,Ignored,33,0.42,0.31,2025-05-25,07:26:22
287,Desktop,UK,18-24,Female,A7104,Image,Travel,Family Oriented,0.0289626531341363,0.1124,Commented,46,0.27,1.21,2025-04-07,15:13:20
544,Desktop,UK,55+,Female,A6412,Video,Health,Tech Enthusiasts,0.0808162725236247,0.0828,Ignored,46,0.19,3.52,2025-08-19,10:31:10
278,Tablet,Germany,35-44,Female,A3639,Image,Health,Travel Lovers,0.1172023390666576,0.0214,Shared,10,1.12,0.22,2025-09-10,11:13:36
349,Mobile,Germany,35-44,Female,A5651,Video,Electronics,Tech Enthusiasts,0.1148923928688119,0.0394,Ignored,15,1.29,0.35,2025-03-14,04:05:53
210,Desktop,Germany,55+,Male,A8231,Image,Electronics,Fitness Lovers,0.0744732104340901,0.0753,Shared,45,0.85,0.66,2025-04-02,11:52:20
285,Mobile,USA,55+,Female,A7412,Image,Automotive,Travel Lovers,0.0564606066923663,0.0395,Liked,20,1.08,0.21,2025-01-16,11:52:29
368,Desktop,Germany,45-54,Female,A3734,Text,Health,Travel Lovers,0.1087060514857722,0.075,Commented,40,0.55,1.48,2025-02-21,10:30:53
913,Mobile,Germany,25-34,Female,A6774,Image,Travel,Tech Enthusiasts,0.0472060196862965,0.0216,Liked,51,0.75,0.14,2025-08-08,23:16:29
111,Mobile,UK,55+,Male,A2545,Image,Fashion,Tech Enthusiasts,0.128363803762202,0.0155,Commented,23,1.21,0.16,2025-12-20,11:51:52
329,Desktop,Canada,18-24,Male,A9133,Text,Electronics,Tech Enthusiasts,0.1196415347867832,0.0947,Commented,57,0.91,1.25,2025-02-20,03:31:37
129,Tablet,Germany,55+,Male,A6865,Text,Electronics,Young Adults,0.0876312561467437,0.1029,Liked,23,0.28,3.22,2025-09-07,00:08:44
524,Mobile,India,25-34,Male,A8693,Text,Fashion,Young Adults,0.0257633164523183,0.0174,Ignored,29,0.16,0.28,2025-08-23,15:00:34
194,Mobile,USA,45-54,Male,A2286,Text,Travel,Young Adults,0.0670141561451944,0.0612,Ignored,43,0.81,0.51,2025-11-25,00:41:07
143,Desktop,Germany,45-54,Male,A6503,Video,Fashion,Fitness Lovers,0.0115796174179241,0.1169,Ignored,60,0.38,0.36,2025-11-11,07:18:47
915,Mobile,Germany,18-24,Female,A6661,Text,Health,Tech Enthusiasts,0.0510834514159752,0.0887,Shared,40,1.39,0.33,2025-05-12,13:44:02
112,Desktop,India,25-34,Male,A3355,Video,Fashion,Young Adults,0.1235747776569615,0.0812,Shared,37,0.68,1.48,2025-01-01,12:46:55
163,Mobile,USA,18-24,Male,A8876,Video,Electronics,Travel Lovers,0.0464800536356373,0.0518,Commented,23,0.78,0.31,2025-04-08,05:59:21
380,Tablet,Germany,35-44,Female,A4314,Text,Automotive,Family Oriented,0.1239395681574217,0.0433,Commented,35,0.47,1.14,2025-05-22,09:41:53
479,Desktop,India,55+,Male,A4981,Image,Automotive,Travel Lovers,0.1465800115421879,0.0732,Ignored,56,1.35,0.79,2025-09-15,03:06:24
346,Tablet,Canada,18-24,Female,A1331,Text,Health,Young Adults,0.0574905808985433,0.0136,Ignored,42,0.89,0.09,2025-10-10,10:13:51
121,Desktop,Canada,18-24,Female,A7813,Image,Electronics,Family Oriented,0.0683660465045402,0.0168,Commented,56,0.96,0.12,2025-01-05,15:34:42
734,Mobile,USA,25-34,Male,A4177,Video,Electronics,Family Oriented,0.0154912922463912,0.1431,Liked,60,1.41,0.16,2025-01-31,00:15:13
773,Mobile,Canada,55+,Male,A8773,Video,Travel,Travel Lovers,0.0611795340487957,0.1219,Commented,33,1.34,0.56,2025-09-12,02:47:05
766,Tablet,Germany,55+,Female,A5036,Video,Electronics,Travel Lovers,0.1013130189842193,0.1329,Shared,38,1.41,0.95,2025-01-10,21:16:48
518,Desktop,Germany,55+,Male,A1321,Image,Fashion,Young Adults,0.0742787377601095,0.1367,Shared,38,0.33,3.08,2025-09-25,17:04:19
122,Mobile,Canada,55+,Male,A7219,Image,Health,Fitness Lovers,0.0961721071534478,0.0564,Liked,14,0.16,3.39,2025-06-07,22:36:08
639,Mobile,India,45-54,Male,A4631,Image,Fashion,Fitness Lovers,0.0815333022087002,0.062,Liked,54,0.54,0.94,2025-12-15,20:59:29
192,Desktop,UK,55+,Male,A7375,Video,Fashion,Young Adults,0.1105469824233299,0.1428,Liked,14,1.08,1.46,2025-12-28,00:52:43
563,Mobile,Germany,35-44,Female,A9307,Video,Fashion,Young Adults,0.0934404518518179,0.0515,Ignored,28,0.55,0.87,2025-08-07,06:14:05
221,Mobile,India,18-24,Male,A7647,Text,Automotive,Tech Enthusiasts,0.0884975949120031,0.1307,Shared,58,0.66,1.75,2025-04-09,23:18:04
997,Desktop,Canada,45-54,Female,A3886,Text,Fashion,Fitness Lovers,0.092599350696002,0.0181,Commented,37,0.22,0.76,2025-12-06,07:56:09
734,Mobile,Germany,25-34,Male,A5506,Image,Fashion,Fitness Lovers,0.027741324830821,0.1035,Liked,18,1.37,0.21,2025-02-15,10:42:08
436,Desktop,USA,35-44,Male,A5205,Text,Health,Tech Enthusiasts,0.0649116731398227,0.1382,Shared,44,0.92,0.98,2025-06-26,18:45:57
191,Mobile,USA,25-34,Female,A5883,Video,Travel,Tech Enthusiasts,0.1227831556732788,0.0676,Liked,16,1.22,0.68,2025-03-23,05:43:53
104,Desktop,Canada,18-24,Female,A1046,Image,Fashion,Family Oriented,0.0819053931416912,0.0619,Liked,17,1.5,0.34,2025-08-30,22:36:47
624,Tablet,UK,35-44,Male,A7642,Image,Automotive,Travel Lovers,0.1130318960236145,0.0717,Liked,42,1.33,0.61,2025-08-31,08:55:27
573,Desktop,Canada,35-44,Male,A8345,Image,Fashion,Tech Enthusiasts,0.1107793214341325,0.0545,Ignored,20,0.38,1.59,2025-07-27,13:27:21
107,Tablet,Canada,45-54,Female,A9701,Image,Health,Family Oriented,0.094950451338034,0.0622,Commented,45,1.04,0.57,2025-12-07,12:56:34
458,Tablet,India,25-34,Male,A1638,Video,Automotive,Travel Lovers,0.1428529986009819,0.0342,Commented,57,0.25,1.95,2025-03-12,23:24:08
778,Mobile,USA,25-34,Male,A1118,Video,Travel,Tech Enthusiasts,0.1002180399110246,0.0911,Ignored,27,0.89,1.03,2025-01-27,05:02:58
639,Desktop,USA,18-24,Male,A4191,Image,Health,Travel Lovers,0.0851892881537466,0.0131,Ignored,47,0.29,0.38,2025-02-03,12:24:34
124,Mobile,UK,35-44,Male,A1430,Image,Travel,Tech Enthusiasts,0.0507796495994879,0.0785,Ignored,24,0.39,1.02,2025-05-20,03:21:11
925,Mobile,UK,18-24,Female,A7512,Text,Automotive,Travel Lovers,0.108235379966308,0.0442,Commented,56,0.55,0.87,2025-04-26,22:27:02
736,Tablet,Canada,45-54,Male,A9587,Image,Travel,Family Oriented,0.0172104057316787,0.0723,Ignored,59,0.39,0.32,2025-03-11,21:42:11
844,Mobile,India,55+,Female,A5249,Text,Fashion,Family Oriented,0.0924645213053084,0.0663,Shared,53,0.6,1.02,2025-01-14,03:04:30
382,Mobile,USA,25-34,Male,A3601,Video,Health,Fitness Lovers,0.0518185928146872,0.0133,Ignored,36,1.44,0.05,2025-05-06,12:35:46
647,Mobile,Germany,55+,Male,A4668,Text,Fashion,Tech Enthusiasts,0.0303543116651003,0.0889,Ignored,46,1.22,0.22,2025-03-23,18:12:21
730,Tablet,India,18-24,Female,A2929,Video,Automotive,Tech Enthusiasts,0.0702546206682887,0.0374,Commented,36,1.15,0.23,2025-02-27,12:28:59
859,Mobile,Canada,25-34,Female,A9445,Image,Health,Travel Lovers,0.06443775606245,0.1448,Shared,29,1.18,0.79,2025-08-16,19:48:01
763,Tablet,USA,55+,Female,A3416,Video,Fashion,Family Oriented,0.0389636366711461,0.1094,Liked,35,1.47,0.29,2025-04-28,18:17:07
949,Mobile,UK,35-44,Female,A5827,Video,Travel,Travel Lovers,0.0415874255182159,0.0536,Shared,21,0.92,0.24,2025-06-03,22:42:40
769,Mobile,Canada,35-44,Female,A9529,Video,Electronics,Travel Lovers,0.1319120964252962,0.0288,Liked,44,0.33,1.15,2025-09-02,06:02:12
200,Tablet,Germany,35-44,Female,A2744,Text,Fashion,Travel Lovers,0.0994308973106936,0.0894,Commented,39,0.88,1.01,2025-04-06,01:05:32
917,Tablet,India,18-24,Female,A8488,Video,Electronics,Travel Lovers,0.0359974294005267,0.0279,Commented,34,1.33,0.08,2025-12-13,17:45:59
551,Mobile,India,35-44,Male,A3453,Video,Fashion,Young Adults,0.1432259303183877,0.1426,Commented,41,0.35,5.84,2025-11-29,01:41:40
346,Desktop,UK,25-34,Male,A1029,Video,Fashion,Fitness Lovers,0.077791969716621,0.018,Ignored,29,1.41,0.1,2025-03-19,20:29:34
947,Tablet,USA,35-44,Female,A3581,Image,Travel,Family Oriented,0.1280142693720047,0.0751,Commented,54,1.14,0.84,2025-08-15,23:35:07
865,Mobile,USA,25-34,Male,A6367,Text,Fashion,Tech Enthusiasts,0.1233370791971128,0.1053,Commented,30,0.88,1.48,2025-07-23,11:48:29
656,Desktop,UK,35-44,Male,A8070,Text,Health,Young Adults,0.1182954613067143,0.0358,Commented,26,1.41,0.3,2025-04-15,06:04:29
200,Desktop,India,18-24,Female,A5702,Video,Electronics,Family Oriented,0.1204785687141183,0.1156,Ignored,13,0.48,2.9,2025-08-14,04:38:40
262,Desktop,India,35-44,Female,A9464,Video,Travel,Young Adults,0.0963134575510479,0.1082,Liked,33,1.21,0.86,2025-09-28,09:57:32
827,Desktop,India,55+,Female,A2597,Video,Electronics,Tech Enthusiasts,0.1457554951066487,0.0967,Shared,21,0.62,2.27,2025-09-01,03:22:27
969,Tablet,India,18-24,Female,A3488,Image,Fashion,Travel Lovers,0.0413299322989411,0.0399,Commented,48,1.24,0.13,2025-05-15,18:31:16
560,Tablet,USA,45-54,Male,A9597,Image,Health,Family Oriented,0.1252766083690505,0.0795,Ignored,54,0.8,1.24,2025-06-06,03:21:48
562,Desktop,Canada,18-24,Female,A7093,Image,Travel,Travel Lovers,0.114318733431485,0.0302,Shared,31,0.63,0.55,2025-11-14,17:55:06
966,Desktop,USA,25-34,Female,A1914,Text,Fashion,Tech Enthusiasts,0.0154994868788633,0.1271,Shared,57,0.51,0.39,2025-06-08,14:10:15
784,Desktop,USA,55+,Male,A7459,Image,Travel,Fitness Lovers,0.0181840644622723,0.1233,Ignored,36,1.41,0.16,2025-04-20,05:16:05
545,Mobile,Germany,35-44,Male,A5617,Video,Electronics,Tech Enthusiasts,0.0881763370580426,0.0712,Ignored,30,0.76,0.83,2025-07-08,04:15:12
867,Desktop,USA,25-34,Female,A2015,Text,Fashion,Travel Lovers,0.0824141618418796,0.0256,Liked,11,0.75,0.28,2025-11-05,15:05:38
892,Mobile,USA,25-34,Male,A6016,Image,Fashion,Tech Enthusiasts,0.0346679180922891,0.1108,Ignored,23,1.18,0.33,2025-11-20,18:20:37
371,Desktop,USA,25-34,Female,A6117,Video,Travel,Travel Lovers,0.1434927007585588,0.1009,Commented,16,0.6,2.41,2025-07-03,07:15:14
183,Desktop,Canada,25-34,Male,A7930,Video,Fashion,Tech Enthusiasts,0.0970093025826319,0.0399,Shared,48,0.79,0.49,2025-01-11,11:07:02
944,Mobile,UK,55+,Female,A6175,Video,Fashion,Fitness Lovers,0.1036981886158214,0.0667,Liked,16,0.76,0.91,2025-07-12,23:05:44
920,Mobile,India,25-34,Female,A3641,Text,Electronics,Family Oriented,0.1404430185492662,0.0829,Shared,30,0.39,2.99,2025-05-29,11:05:17
315,Desktop,Germany,18-24,Female,A2642,Image,Electronics,Fitness Lovers,0.098293463052569,0.1325,Shared,49,1.43,0.91,2025-06-06,18:29:06
516,Mobile,USA,55+,Male,A6698,Video,Automotive,Tech Enthusiasts,0.0755519931535711,0.0707,Ignored,24,0.29,1.84,2025-09-02,19:46:30
938,Tablet,Canada,18-24,Male,A1417,Image,Travel,Tech Enthusiasts,0.06238960921212,0.1227,Liked,47,1.27,0.6,2025-04-15,20:38:07
808,Mobile,India,45-54,Male,A4369,Video,Travel,Young Adults,0.1482084192321459,0.025,Shared,41,1.08,0.34,2025-11-21,17:55:24
415,Mobile,USA,45-54,Female,A1512,Text,Health,Fitness Lovers,0.1225905186798834,0.0258,Shared,12,1.37,0.23,2025-07-16,05:12:10
427,Desktop,USA,55+,Female,A3419,Video,Electronics,Young Adults,0.0785099014443312,0.0106,Commented,50,0.65,0.13,2025-07-05,15:15:03
346,Desktop,Germany,35-44,Male,A9969,Video,Automotive,Family Oriented,0.0217634681836472,0.0302,Shared,56,1.38,0.05,2025-09-23,08:42:21
878,Tablet,India,45-54,Female,A8524,Image,Travel,Fitness Lovers,0.0291663078282212,0.0918,Liked,48,0.91,0.29,2025-10-31,01:52:13
483,Mobile,USA,25-34,Female,A4879,Image,Fashion,Family Oriented,0.1187400847715106,0.0271,Liked,40,0.56,0.57,2025-10-07,02:27:37
583,Tablet,USA,55+,Female,A6749,Video,Fashion,Young Adults,0.1196648138729641,0.1054,Commented,45,0.93,1.36,2025-10-14,03:53:19
827,Desktop,India,25-34,Male,A2173,Image,Electronics,Travel Lovers,0.0349974788571701,0.1335,Commented,57,0.94,0.5,2025-06-22,05:48:23
266,Desktop,Canada,35-44,Male,A2325,Image,Fashion,Travel Lovers,0.0797868063482352,0.1353,Shared,17,0.53,2.04,2025-07-26,11:08:47
327,Tablet,Canada,25-34,Female,A1469,Video,Automotive,Fitness Lovers,0.1319381296987233,0.0784,Commented,46,0.1,10.34,2025-07-26,23:20:30
897,Tablet,UK,25-34,Male,A1919,Image,Electronics,Family Oriented,0.0599127013730101,0.0505,Ignored,11,0.74,0.41,2025-08-25,07:03:38
383,Tablet,UK,45-54,Female,A6146,Video,Travel,Family Oriented,0.020868551469656,0.0361,Commented,21,1.46,0.05,2025-03-27,23:11:37
371,Tablet,Germany,45-54,Male,A7445,Video,Automotive,Fitness Lovers,0.135149850324666,0.1325,Ignored,11,0.83,2.16,2025-10-31,10:02:20
171,Mobile,USA,35-44,Female,A9705,Video,Travel,Family Oriented,0.0627489810916207,0.1479,Commented,32,0.61,1.52,2025-12-13,11:25:53
286,Desktop,USA,45-54,Female,A6432,Text,Travel,Travel Lovers,0.072033012749821,0.1278,Liked,39,0.38,2.42,2025-09-13,10:17:01
401,Mobile,India,35-44,Female,A3596,Image,Automotive,Fitness Lovers,0.0400384716462109,0.0546,Commented,54,0.76,0.29,2025-02-03,07:26:22
891,Desktop,UK,18-24,Female,A2094,Text,Fashion,Family Oriented,0.1109095961887113,0.0449,Commented,58,0.88,0.57,2025-01-25,21:38:40
527,Mobile,India,25-34,Female,A9762,Text,Travel,Fitness Lovers,0.1412038953653736,0.0245,Ignored,59,0.45,0.77,2025-05-28,06:40:23
446,Desktop,India,35-44,Male,A5868,Video,Electronics,Tech Enthusiasts,0.0253392206668696,0.0198,Ignored,43,1.1,0.05,2025-05-12,01:34:38
581,Desktop,UK,25-34,Female,A8997,Text,Fashion,Travel Lovers,0.1178036144838344,0.1129,Commented,12,0.62,2.15,2025-01-04,09:55:48
836,Mobile,India,35-44,Female,A5086,Video,Automotive,Fitness Lovers,0.0106215664467937,0.1491,Commented,11,0.68,0.23,2025-01-26,22:59:41
407,Mobile,UK,35-44,Female,A5291,Video,Health,Family Oriented,0.1226569212182823,0.0189,Shared,18,0.29,0.8,2025-01-05,05:39:40
286,Tablet,Germany,25-34,Female,A1144,Video,Automotive,Young Adults,0.1085223759501759,0.1071,Shared,44,1.17,0.99,2025-07-27,03:49:34
219,Desktop,Canada,45-54,Male,A1648,Image,Fashion,Fitness Lovers,0.1289955661804316,0.1351,Ignored,57,0.49,3.56,2025-02-12,12:55:50
264,Tablet,USA,55+,Male,A8961,Text,Travel,Tech Enthusiasts,0.019178395727212,0.0238,Commented,16,1.11,0.04,2025-02-11,21:26:34
605,Desktop,UK,45-54,Male,A7192,Text,Automotive,Young Adults,0.1332098827094307,0.0802,Ignored,41,0.55,1.94,2025-03-10,07:05:09
845,Desktop,Germany,45-54,Male,A8380,Text,Travel,Young Adults,0.0283934731529057,0.143,Liked,53,0.67,0.61,2025-03-06,18:52:10
184,Tablet,USA,35-44,Female,A5566,Image,Automotive,Young Adults,0.0321113539061502,0.1077,Ignored,24,1.23,0.28,2025-06-09,15:10:56
199,Desktop,Canada,25-34,Male,A5019,Video,Travel,Tech Enthusiasts,0.0951238674249951,0.0445,Shared,38,0.96,0.44,2025-09-15,13:55:49
655,Mobile,USA,45-54,Male,A3810,Video,Automotive,Young Adults,0.0966151444567965,0.0147,Liked,28,0.29,0.49,2025-02-14,20:31:00
308,Desktop,UK,45-54,Male,A1255,Video,Electronics,Young Adults,0.040479858159101,0.0224,Ignored,17,1.41,0.06,2025-06-24,03:34:22
117,Tablet,India,18-24,Male,A1039,Video,Automotive,Young Adults,0.1256769619020247,0.0782,Liked,34,0.35,2.81,2025-09-05,00:23:56
701,Desktop,Germany,18-24,Female,A1161,Video,Health,Fitness Lovers,0.0250726276992412,0.0167,Commented,45,1.34,0.03,2025-01-31,06:31:33
522,Desktop,India,55+,Female,A4808,Text,Automotive,Young Adults,0.091397940986801,0.1062,Ignored,48,1.36,0.71,2025-10-28,14:20:29
867,Tablet,Germany,35-44,Male,A7596,Image,Fashion,Young Adults,0.112977753324327,0.0906,Commented,55,1.38,0.74,2025-12-12,14:18:51
690,Mobile,Germany,45-54,Male,A7465,Video,Travel,Tech Enthusiasts,0.1301487741458831,0.072,Liked,35,1.19,0.79,2025-05-27,13:15:09
241,Tablet,UK,18-24,Female,A9350,Image,Fashion,Family Oriented,0.1029716788006262,0.0719,Shared,38,0.63,1.18,2025-12-25,05:24:24
482,Mobile,Germany,35-44,Female,A1150,Text,Travel,Young Adults,0.1177171606086181,0.0241,Ignored,55,0.19,1.49,2025-05-25,01:11:48
228,Desktop,India,55+,Female,A7687,Image,Automotive,Tech Enthusiasts,0.0692529317085456,0.0107,Commented,22,0.81,0.09,2025-03-02,22:59:27
498,Desktop,UK,25-34,Male,A6810,Image,Automotive,Family Oriented,0.128353062300743,0.1053,Commented,52,0.52,2.6,2025-12-22,23:05:43
335,Tablet,India,35-44,Female,A9672,Text,Fashion,Family Oriented,0.1199681415402552,0.0268,Ignored,23,1.46,0.22,2025-11-20,06:34:21
468,Tablet,Canada,55+,Male,A1528,Video,Electronics,Fitness Lovers,0.1141421898970637,0.1222,Liked,20,0.33,4.23,2025-09-03,12:27:37
538,Desktop,Canada,25-34,Male,A9817,Text,Travel,Tech Enthusiasts,0.069108619391225,0.0482,Liked,36,0.47,0.71,2025-12-12,18:39:43
905,Tablet,USA,45-54,Male,A6888,Text,Travel,Tech Enthusiasts,0.0131749066806966,0.0304,Liked,48,1.43,0.03,2025-06-16,06:42:20
802,Mobile,UK,55+,Female,A8542,Video,Electronics,Travel Lovers,0.093005647281357,0.0896,Commented,49,1.47,0.57,2025-07-26,12:37:13
792,Mobile,Canada,35-44,Female,A9287,Video,Travel,Family Oriented,0.0402828354264135,0.0834,Shared,56,0.98,0.34,2025-12-06,08:38:42
340,Mobile,Canada,25-34,Male,A8282,Video,Health,Family Oriented,0.0707938482666437,0.0455,Liked,57,0.89,0.36,2025-07-29,23:42:07
274,Tablet,Canada,25-34,Male,A5678,Text,Travel,Tech Enthusiasts,0.0472872656020568,0.1078,Liked,45,0.48,1.06,2025-06-11,04:10:36
148,Desktop,Germany,25-34,Female,A5120,Image,Travel,Fitness Lovers,0.0157453840608655,0.0121,Shared,41,1.26,0.02,2025-05-25,13:56:47
787,Tablet,Germany,45-54,Male,A4327,Text,Health,Fitness Lovers,0.1433960199675434,0.0748,Ignored,19,0.59,1.82,2025-03-31,10:06:24
134,Desktop,UK,35-44,Female,A1332,Video,Travel,Family Oriented,0.0446533870543164,0.0769,Ignored,41,0.18,1.91,2025-08-04,13:34:03
115,Desktop,Germany,55+,Male,A2866,Image,Automotive,Family Oriented,0.0178808521965818,0.1093,Commented,17,1.21,0.16,2025-12-15,10:06:47
438,Tablet,USA,35-44,Female,A1213,Image,Automotive,Tech Enthusiasts,0.0135853725587668,0.1043,Shared,40,0.2,0.71,2025-08-28,18:26:56
141,Desktop,India,18-24,Female,A2988,Video,Travel,Travel Lovers,0.109690125839902,0.0766,Commented,33,1.43,0.59,2025-09-25,22:15:40
693,Tablet,Canada,35-44,Female,A8573,Text,Electronics,Tech Enthusiasts,0.0252598727386329,0.0632,Shared,54,0.86,0.19,2025-03-24,06:18:24
450,Mobile,India,35-44,Male,A9188,Image,Travel,Young Adults,0.0441091302873399,0.1097,Ignored,33,1.38,0.35,2025-11-13,11:47:11
414,Tablet,UK,35-44,Female,A9624,Image,Fashion,Fitness Lovers,0.0716058361023078,0.0595,Liked,40,0.82,0.52,2025-02-26,00:44:42
907,Desktop,Germany,55+,Female,A4711,Video,Electronics,Young Adults,0.064748211060651,0.0441,Shared,39,0.43,0.66,2025-12-23,21:32:25
474,Tablet,USA,55+,Female,A9408,Text,Fashion,Tech Enthusiasts,0.1054209293779447,0.0908,Liked,23,0.69,1.39,2025-02-19,17:03:40
933,Desktop,Germany,55+,Female,A2093,Video,Health,Family Oriented,0.1367300218460412,0.1057,Shared,18,0.96,1.51,2025-06-10,07:06:46
216,Mobile,UK,25-34,Female,A4928,Image,Fashion,Fitness Lovers,0.1392095080848275,0.0159,Commented,33,0.54,0.41,2025-08-05,13:00:37
442,Mobile,Canada,45-54,Male,A9839,Video,Fashion,Young Adults,0.1043159746578349,0.1162,Ignored,36,0.27,4.49,2025-01-21,17:36:07
360,Mobile,India,45-54,Male,A2135,Video,Fashion,Travel Lovers,0.0776797529198445,0.0199,Liked,60,0.24,0.64,2025-12-13,23:22:38
410,Mobile,Germany,35-44,Male,A7569,Video,Health,Tech Enthusiasts,0.1375024081401758,0.0435,Shared,46,0.15,3.99,2025-04-28,03:10:19
848,Desktop,India,18-24,Female,A9802,Image,Electronics,Young Adults,0.1028804928465719,0.1263,Shared,32,0.37,3.51,2025-03-25,01:42:52
583,Tablet,USA,55+,Female,A9721,Text,Electronics,Tech Enthusiasts,0.0425282337776537,0.0249,Liked,49,1.05,0.1,2025-05-05,06:04:29
611,Desktop,UK,25-34,Male,A4516,Image,Travel,Fitness Lovers,0.0653124968428718,0.0158,Ignored,35,1.34,0.08,2025-06-10,06:32:25
943,Desktop,UK,25-34,Male,A5480,Video,Health,Travel Lovers,0.0812510376446878,0.0262,Ignored,15,0.38,0.56,2025-03-29,00:03:53
916,Desktop,UK,18-24,Male,A6107,Video,Fashion,Fitness Lovers,0.0113146014519014,0.0421,Commented,15,0.61,0.08,2025-07-19,00:24:07
631,Mobile,Germany,45-54,Female,A3410,Video,Electronics,Travel Lovers,0.0159236736782293,0.1292,Shared,34,0.43,0.48,2025-09-23,05:07:55
280,Tablet,India,18-24,Female,A6656,Video,Fashion,Young Adults,0.1232202774301086,0.0109,Shared,35,0.46,0.29,2025-04-15,16:51:38
423,Mobile,India,18-24,Female,A8715,Video,Electronics,Family Oriented,0.1224289241420154,0.0697,Shared,52,1.16,0.74,2025-03-15,04:40:02
926,Desktop,USA,18-24,Male,A8595,Video,Travel,Young Adults,0.0602226798081714,0.1039,Shared,49,1.09,0.57,2025-10-01,15:19:34
996,Mobile,Germany,25-34,Male,A7054,Video,Health,Tech Enthusiasts,0.1149006689858298,0.0539,Ignored,16,0.18,3.44,2025-05-09,19:27:48
845,Desktop,Germany,35-44,Female,A3077,Text,Fashion,Family Oriented,0.0562810101800852,0.1089,Ignored,37,1.29,0.48,2025-06-15,17:31:14
286,Tablet,USA,55+,Female,A2005,Image,Travel,Fitness Lovers,0.1183320688647636,0.1172,Commented,46,1.07,1.3,2025-05-09,11:04:39
724,Desktop,Canada,35-44,Female,A4715,Text,Automotive,Family Oriented,0.0397191702064989,0.1277,Commented,60,1.23,0.41,2025-10-11,13:14:25
335,Tablet,UK,35-44,Male,A6726,Text,Electronics,Family Oriented,0.0856792121834399,0.1405,Commented,35,0.5,2.41,2025-02-18,16:02:12
379,Tablet,India,18-24,Female,A4177,Video,Travel,Family Oriented,0.0802415455916805,0.0266,Commented,58,0.61,0.35,2025-02-17,21:06:16
286,Tablet,USA,18-24,Female,A4519,Video,Health,Travel Lovers,0.1483798303651117,0.1456,Shared,30,1.35,1.6,2025-06-30,08:11:15
745,Tablet,India,35-44,Male,A9044,Image,Travel,Travel Lovers,0.0191106139170077,0.0503,Ignored,39,0.94,0.1,2025-10-21,17:55:08
